nickname,content,ip_location,create_date_time,Avatar,Name,Likes,Comment,Date
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7352177530990198802.jpg?lk3s=30310797&x-expires=1714366800&x-signature=dvBEric2X8SB4RiJUG%2F5zhaT0S4%3D,user7007702575504,2.0,綺麗なんです,2023-06-03 03:02:49
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e812fff9a1ce4b797f747faf246e9fd4.jpg?lk3s=30310797&x-expires=1714366800&x-signature=yWmb5%2BoGg1KsN%2FvVAIDq08xayBI%3D,manyungor11,2.0,一番着てみたいのは宋代かな,2023-09-16 09:07:59
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0597ba932a2124d2867a1a549be28082.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2FhtjrShtb7zjfX8%2F10aAvnPAuH4%3D,kjook6,3.0,骨ストは死ぬやつね笑,2023-01-20 15:34:26
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7068470464716210182~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lWwCnb6I9z96pvBUrfVymWxfSvw%3D,marcogomeroriveramagf,2.0,todo muy hermoso y linda la chica saludos❤️❣️,2024-01-10 13:42:46
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06943a327dab9c69c54b741cca0b7de6~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=fsf631iliGcfBIFX77MRK3o4qLk%3D,dy0enca0cpyy,2.0,Se ve muy hermoso y elegante me encanta ,2024-01-08 23:59:07
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/877598f742ab8376abf3b922e19f7f36~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QgqbGUfjWN1H9Avq9HJVjqXtBDM%3D,moonlight_0716,3.0,es muy bonita la forma en que se visten,2023-11-13 09:47:01
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a31e6b3da4f15e9f371d702b69bab672.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Vd8%2Fn0NUIT0upG0t0vKHuJiWw5o%3D,yume.0210,2.0,唐と宋すこ,2023-03-31 09:54:40
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e117c8c60372ee4f0806c9cd5e4ccd67.jpg?lk3s=30310797&x-expires=1714366800&x-signature=v9t2Z77D9eurlHd1VN1yU%2FW%2Bv%2F0%3D,_.nana.__chi,1.0,暑くないよ！夏は夏で薄めのあるし,2023-07-19 00:53:46
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a11f4f67341f2dde35509a0e3558a2cc.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ass2ewPOcZTYciypT0wRmVP%2Bnws%3D,azusa_nail,4.0,真有意义加油,2022-08-13 09:20:23
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c6d9ea7b1372c1b62af91fa82bddbcd7.jpg?lk3s=30310797&x-expires=1714366800&x-signature=PDKc7mJkEbF2s%2FDY0eGEn46EpDk%3D,dyoi8k80hp55,2.0,この人ってほんとにこのアカウントの人？,2023-02-26 11:13:29
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b6052e3b8ecba567e1c3631eec28c98e~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=LKsZX6uVM2gYufCHLcZMNxWBtM4%3D,maryurie76,1.0,,2023-10-18 13:39:17
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2ec77fad43d575315adb2cbdf7a06c6a.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ehYZRqzWAAZji%2BM%2B%2FIFyMuGF%2FeI%3D,kei05153,1.0,2番目なんかメイドさんみたい！,2023-05-28 12:58:27
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ad2a7c5e6f58e2a066653bdc65c6211f.jpg?lk3s=30310797&x-expires=1714366800&x-signature=mwIPBDn0KmMf%2FpmLJgUl%2Bl%2BiTmU%3D,rape106,1.0,全部可愛すぎて選べんわ。,2023-04-16 14:41:37
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d1cae353e8dc80f91cebc340f51da6c1.jpg?lk3s=30310797&x-expires=1714366800&x-signature=TAOTVYkIoJzPI5BjLXe8MgV8tFI%3D,user2929926161008,2.0,魏と晋と明が好きだな　私はチャイナよりも漢服の方が好き。わかりやすくありがとう,2023-02-13 18:31:38
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7333330625685880852.jpg?lk3s=30310797&x-expires=1714366800&x-signature=9JkJodrBu1BbdF3mlHc5KUwYXxI%3D,marunoko9,2.0,全部かわいいな,2022-10-23 01:01:59
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f612a98051cca80a9fe4f137500d81f2.jpg?lk3s=30310797&x-expires=1714366800&x-signature=AbQTFe8REmbBJZ66YY2bJlC00To%3D,sepia6306,1.0,どの時代の漢服も仙女か女神かの様に美しい！！,2023-05-22 02:24:06
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/879841137847210542472bd9d40433ab.jpg?lk3s=30310797&x-expires=1714366800&x-signature=72PKUql0ackcXsz6%2Bvcc%2F5CKNTs%3D,runteii,2.0,宋,2023-12-18 00:37:25
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a3f76ac0d20afaaa36121ba286b8984f~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=g9jQTIzRryzCnmnSAxiNeqdmhUg%3D,fliawzy,4.0,bajunya bagus²,2022-10-22 16:31:09
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/965e4e4c4f709882cd94bb5952013509.jpg?lk3s=30310797&x-expires=1714366800&x-signature=JtNocyPYFv3dMvjbFcSpGFZ0%2FUs%3D,01aoha01,2.0,どこでそういうのって売ってるんですか？,2022-09-16 08:50:08
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7073291617267875845~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=IpLv8g2nDgNNNCF1s0GhNMgBObM%3D,zhai428,4.0,这么喜欢中国的文化，来中国吧,2022-07-30 19:32:26
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0e0b07d14d5cf33170bf3ca19f7b24e9.jpg?lk3s=30310797&x-expires=1714366800&x-signature=twwtVi%2F3WVF1Di8zsrJU%2BfypwGE%3D,harlan19941,3.0,中国太牛逼了！,2022-09-09 09:19:26
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7334037076477739015.jpg?lk3s=30310797&x-expires=1714366800&x-signature=mMHrm%2FEPUIsdIz4uQMoIAV3D6oc%3D,pomitaro,1.0,全部めちゃめちゃ綺麗だなぁ,2023-04-24 00:49:42
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b974ba72e338a5dd628544ce259cd5e5.jpg?lk3s=30310797&x-expires=1714366800&x-signature=MXBPhgWwBe3GTFMT%2FsjkZ3270LU%3D,akkmtiuui,2.0,可愛いなぁ……,2022-09-14 21:25:44
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1993140c3695d0dbea158a6df71bde31.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QXhfu5ltY9bJ1nZnVIqmwutzNzQ%3D,liusangtokyo,4.0,汉服,2022-07-24 03:07:54
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329912169600942085~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Q8GL1m7N3%2FPh%2Fh7t04fqqUezK%2Bc%3D,johys593,4.0,Porque se usan tantas capas,2023-10-17 13:15:21
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a3188e38633651bef6549eccc1c12da6.jpg?lk3s=30310797&x-expires=1714366800&x-signature=7wMl5ClM5YayabxxniL%2Bmrs%2BjOY%3D,mahuyuosinohito,2.0,綺麗!!,2022-08-30 13:44:36
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d4fd95e7a27d1953af889b641159ab03.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QPbjj3av%2BbKz6SV60VZscnZnMkE%3D,ndxzyyy_,1.0,@army_vitamin @syahalaipindik idk but i love it,2022-12-20 14:37:09
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/266f4b7e65a9374f2041b254de32f3f9.jpg?lk3s=30310797&x-expires=1714366800&x-signature=TPUdQWd2sgDzYpYGTHzT4xc9UN4%3D,yu.simon,3.0,离谱...,2022-08-01 19:54:03
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9c08a822c8ac5f597f96896a3dc0aa0e.jpg?lk3s=30310797&x-expires=1714366800&x-signature=rsgdiPNLo2zm41ADOrrr1ZEwGrY%3D,heidbditx,2.0,大学の卒業式に着たい,2022-09-15 14:48:54
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7322763782772490242.jpg?lk3s=30310797&x-expires=1714366800&x-signature=j4PWsrVzo8uVrOalP28L%2BUOJ4hk%3D,user8384221861993,2.0,美啊,2022-09-13 01:19:01
,,,,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347556886465478702~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=KbIOqfTtmTK190V96CYCgwqBblg%3D,gb12959,3.0,あなたは日本人ですか？,2022-08-11 15:40:53
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/e64f630ff96466cc77581f8d25a09b7c~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Ce756SaS3DjC2PAy13VeFF8Y4r0%3D,qgfbkijjj,4.0,太美了,2022-08-10 23:14:25
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f1386bd80f2fbbfe086fad93e07332eb~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ydj6i0IVi%2FZeWyYFMwCltFt1f7g%3D,mozi2024,4.0,我大中国,2022-08-12 23:43:03
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352751374147190830~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2F9rbzokploaA86T508vNP8JJERU%3D,user875oq1o7ci,3.0,好看,2022-07-31 03:44:04
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/4dce8190eb50b4aefa79dc66588a186e.jpg?lk3s=30310797&x-expires=1714366800&x-signature=BjUavuuBqUJXNEs8ROQfTo%2FknzE%3D,nirongming,4.0,@chineseboylcy:中华人民共和国万岁！伟大的中国共产党万岁！伟大的中国人民万岁！,2022-08-16 01:19:13
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e5405ea39818e3aea1f485079a773091.jpg?lk3s=30310797&x-expires=1714366800&x-signature=XukdXcAlS77RJ6zME34ZAsrbuv0%3D,xiongbenjap,3.0,真美,2022-08-05 08:13:19
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/039d68f53d1f0619623a49bbd675e722~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=atXxJV3SwB7Llu%2Bd12qTwV0WrVY%3D,freya41214,3.0,真好看,2022-08-19 10:21:54
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329907902041800709~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=d9ak1xR2OtV6zYRHMOPXhsn8xbs%3D,soso_ksa_1900,1.0,ان شاءالله البسه ببيت حماي,2023-02-01 23:36:27
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7d40c98f7406ceebdc2837502df0f3d6~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=eheGbhiO21uW4lHLvcPmFyQJaiI%3D,kuaileyu1,2.0,漂亮,2022-08-20 13:29:21
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7114524975469920283~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=WY1FAiXQa%2BzVE9fLr2Qi9JmGOcc%3D,hanzq29,2.0,总有一天我们一样可以再次站在世界的中心,2022-08-05 03:51:59
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352123104987971627~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=x4p1v841kTqx4OYd51St%2FDlIlG4%3D,guyamas,3.0,论我如何在tiktok刷抖音视频,2022-08-18 07:06:20
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/298b1e92f9aaaf81e8fa03569008b115.jpg?lk3s=30310797&x-expires=1714366800&x-signature=L8KwJxrUNmerMnoE2qlbsfhHAvU%3D,voru17,3.0,中国は天女 西洋は女神って感じ,2022-08-18 17:35:00
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348806744572690475~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=GaVVlXcTlp98z4k%2FgLaf3Zo%2B7ds%3D,love921love,3.0,林俊杰一千年以后,2022-08-17 17:21:49
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7354030995831521322~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=HpkJaAI5j%2FVHYldj18gZzPGfd6g%3D,safina_yueqi,2.0,真漂亮，真好。如果中国人在国内拍穿和服的视频会被国内网友骂,2022-08-19 16:39:17
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,lutto118,3.0,中国的传统服饰在国内得不到发扬光大，却在日本得到宣传,2022-08-16 20:13:06
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352795649215037483~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=y0QbDSgs5VITeXnFaCJ6nFrYoMw%3D,psserbyyy,3.0,好看,2022-08-16 12:45:51
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7350470734587625492.jpg?lk3s=30310797&x-expires=1714366800&x-signature=hoJPOILJHypVdXnmDWrGBczSdNw%3D,nazere19900911,2.0,更なる,2022-08-19 23:39:11
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,uuighg7,2.0,清朝呢,2022-08-15 14:12:48
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7122853405030580226.jpg?lk3s=30310797&x-expires=1714366800&x-signature=6%2F1dkIV4fTsdwum%2BJknvRHXwij4%3D,don13544,2.0,哈哈,2022-08-16 20:13:33
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/60b55f7307d413c21a346aa0075c225a.jpg?lk3s=30310797&x-expires=1714366800&x-signature=oOyST%2BNaJuEh6%2FP8xmNvApTayCw%3D,lixia8888,2.0,美,2022-08-16 12:56:50
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e991aad4a84e8ebb69ad7e99e5f9d0ea.jpg?lk3s=30310797&x-expires=1714366800&x-signature=m5kOtohAhtuAaK8%2FMmmmZleLfgo%3D,doris56183,2.0,好好看,2022-08-15 23:47:13
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348140848644636718~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=O5LJ9qzKbMfh1McTudnAg2hvevQ%3D,chinatrip.jp,2.0,綺麗ですね,2022-08-15 15:33:07
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/02312399d2a565fab2d4ef2914d086c9.jpg?lk3s=30310797&x-expires=1714366800&x-signature=7Og0vsN5DMSwFF2uAcTO2XxJ4sk%3D,hienlanhcutenhatvutru7,0.0,@callme_dannmjee má ơi nó đẹp chuẩn gu t rồi,2022-10-27 05:13:30
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/6f18251fa95c598eeec4c1e740e48f54~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=4O0jKDlLcwKRiZdBtopCVeoReTY%3D,usernxgoyhh4ln,0.0,每件衣服，每件衣服都非常漂亮，每件衣服，每件衣服都非常漂亮。,2022-10-23 02:48:50
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6ca1e536f237bf2eb2072c0e53862f01.jpg?lk3s=30310797&x-expires=1714366800&x-signature=UcSUxrCUOwhh7rrdzFxKM7jZOrE%3D,9667553957163.com,0.0,有人在吗,2023-05-19 06:12:43
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5df1c193bcc19dc40853a66e52b2c015.jpg?lk3s=30310797&x-expires=1714366800&x-signature=iidfRMV9%2BUavAKB04cdlsY%2B50hw%3D,aduangseng_123,0.0,"wao,trang phục Việt Nam là đẹp nhất thế giới",2024-02-03 15:53:36
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7116015445358379013~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=xolyul5GbFgDqbaXJnE4jOh2gUA%3D,yosufdawud,0.0,好看,2022-08-16 11:07:19
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7299881496255414318~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Gqw%2BTFUVUODFrCyrppGEXvhwU3k%3D,user4134387267164,0.0,人太美了 ,2023-12-03 18:28:33
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7322530488273518598~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QUWzX1XF6tMYsR6gknT2pMZJXu0%3D,siraf0,9.0,,2022-05-28 14:25:29
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/28a6c5aff2a1ea6da943abc6f105171a.jpg?lk3s=30310797&x-expires=1714366800&x-signature=SFfyzsFNSkYfc0SZPnTEbqOv5dQ%3D,yamamotozz,9.0,,2022-07-11 23:04:18
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8afe68cfe2b12f089393b610583caa63~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=a50LSbEebgf5hxfSJYLZg8yFAO8%3D,tarynehouser,9.0,,2022-06-14 08:23:52
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ba1e050b75eef89f92525440c2406058.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Lhz0n9vQI1ZJ4o5qCGG%2BJ5bXun0%3D,userozga2rtzxd,9.0,？,2022-07-05 17:00:18
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332857843081019397~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=BnJOcGuugAI%2FtRgSqz6tWPiMlOo%3D,nimo2586,8.0,666,2022-07-08 21:31:26
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347502443594252330~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Ky2cVmQIQlTgpR7RaN2bV5CMPAE%3D,user6081586137485,6.0,,2022-07-28 07:23:52
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0eb9b068d5d2baa49f02e37483a26e50.jpg?lk3s=30310797&x-expires=1714366800&x-signature=TJMOnrY5Nw0xEv21NnyrtylkWWw%3D,china.lidan,8.0,,2022-07-16 22:41:13
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2b0cbaa033c610fa29357341b7849b3c.jpg?lk3s=30310797&x-expires=1714366800&x-signature=oB9g8j9NsvpmSg4nHtqy0nYV93Y%3D,wh6828726,5.0,,2022-06-14 19:20:56
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21e258644ac5a3130f37b07e4ca35923~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=s8yCiN4h8SLH%2F4JBc5rHrbLf2bQ%3D,lmy360,9.0,,2022-06-02 15:29:21
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349901373363732526~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=TSb%2Bzcb07XAYjoZS4aFIUgeMGkE%3D,dj86888688,8.0,,2022-06-14 10:37:59
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,rt806988,8.0,,2022-06-15 02:59:41
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d281371a97003eec8225418b573d0944~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=T%2Fp62vtalsDK89jhdWwvJAgIBMw%3D,lujisheng,3.0,,2022-11-20 15:42:03
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344697032356921390~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=WZNNvvh5Hy6xTuGqWOtqj51qwGA%3D,amooooyl,4.0,,2022-07-28 17:09:23
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f17b0aa00cdb882f77f2c6bd8cbf8da7~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=e8KKEmxO71DQAR3g%2FG3D54XjG5k%3D,saidujamila1,0.0,,2024-02-01 12:10:08
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7354463277188907050~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=HhoJlbaRYrRR9rjM4%2Fr%2FFZOmpng%3D,amy8682826,8.0,@amanda1683143,2022-07-01 16:40:20
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7327474463119769607.jpg?lk3s=30310797&x-expires=1714366800&x-signature=x18u3Vg9WqrtKYDiLOhhg3nYv9w%3D,konan48696,2.0,☺️☺️☺️,2024-03-16 21:36:15
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,susy12390,1.0,❤️❤️❤️,2024-01-10 00:57:52
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/51fe64369fefb7d0bb66a321e8d9bd1a~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=xFZWSFtBM9hfy6HTB8HNfJvgvNw%3D,patouguy,1.0,,2023-11-05 06:39:17
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7510e21c04fba6f4d9efbf8516ab8d87.jpg?lk3s=30310797&x-expires=1714366800&x-signature=J9s7DEpS3XdH65N0%2BxasTgwjAkc%3D,aaaaaaaaaacca,2.0,@hhhhhhhh,2022-10-15 15:06:19
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/33e39ba55754ab7b6b1d4d5a2e8e466e.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Kre1M8zNxyYWQ8Ve7KfwHmJX2yk%3D,paj.yeeb.muas0,0.0,,2024-02-07 01:30:43
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5ff3fdd9db8a0d0672dcd855b66c7d98.jpg?lk3s=30310797&x-expires=1714366800&x-signature=IDz0bwssvU4Ibf0ZEAot2%2BuKgNY%3D,yellow.plum.olive,0.0,,2024-03-14 00:40:31
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a60ea188fa9f0038ffb1b70e82181db3.jpg?lk3s=30310797&x-expires=1714366800&x-signature=fUulGQKlDTf%2BEOGw8PROwjgH5Ns%3D,user609260046829,0.0,,2023-12-06 18:08:33
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1520a406e7945e07649344198e537efb.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2Bu1X6x0VbtRol3H3enOB1bx5rD4%3D,user365ok,7.0,China,2022-07-21 22:11:26
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eeb17a22dde7f5fd995f318f1ba468d7~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=TdbJSvOd0LnWSlz5JFCiAAtIwRs%3D,xxooxxyypp,7.0,no,2022-07-30 12:16:56
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7087177108123811845~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QDrWqWIN6SD0UGYlRq7YuSM0quY%3D,wenliu571,4.0,"I like Ming period costume, but prefer qing period attire",2022-07-30 17:06:59
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f34c9570cada5231818aeb750657ce40.jpg?lk3s=30310797&x-expires=1714366800&x-signature=fSJesyDY4f0Y13l1p5Z8ccg0nRE%3D,muzalifah_123,1.0,what name clhose.. at chaina,2023-12-23 13:09:03
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/03ff44ac54f2343ce985fa422666c849~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=85b0WKQYtS2ilW1x8HPsJY31LUE%3D,isaiahwang09,7.0,牛逼啊 还能在tiktok看到中国文化,2022-08-02 07:29:54
,,,,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350245300927201323~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lfm4A303fGnBY%2BBdSW8krIkcptk%3D,huahuomeiying,6.0,國內刷到過著視頻，翻墻出來又刷到了,2022-07-31 05:24:09
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d8e898fab4263239b116937d7f48bd93.jpg?lk3s=30310797&x-expires=1714366800&x-signature=KXjsLlrjjwuQvyFpmdWT3r2bBbA%3D,tel08097300128,5.0,都是贵族啊，,2022-08-06 21:48:05
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353583651147218986~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=GDLVPYQSE7bOnTCTJWPdIg67md4%3D,zhang123629,6.0,还是我大中国好看,2022-08-08 01:09:00
