nickname,content,ip_location,create_date_time
kmc._6,沒牙..（,,2023-10-13 16:36:46
phang.theresa,黑色是男的，白色是女的,,2023-11-05 02:17:50
hsin.0815,官方有說過除了藍眼睛的（Dart)其他兩隻（Pouncer、Ruffrunner）都是公的,,2023-10-14 14:28:50
fk28280,我覺得沒牙比較好聽,,2023-10-14 05:27:43
softmimiluvs,知道先看他们眼睛的颜，蓝色代表女的青色 代表男的,,2023-10-14 04:15:46
yui_.311,@死ㄅ臉 @내산 好懷念,,2023-11-04 07:59:23
feja813334,最後那句英文怎麼聽起來怪怪的,,2023-10-14 03:41:54
rocio.contreras772,"lindi, ",,2024-04-23 06:50:29
carolinebonnie61,so stunning dragon  are my favourite the pink dragon Amazing inspirational your so talented thank you creator,,2024-04-24 05:00:32
samsongwee,How you create it. So marvellous. Using AI. can teach me.,,2024-03-09 13:38:43
mollycat23,Magnificent ❤️❤️❤️,,2024-04-20 11:28:17
user2065247306132,I love Dragon forever,,2024-04-25 11:34:57
shi_lan6682,Wow that magic ,,2024-04-18 04:41:37
ty.x63,Does the phoenix bird version exist?,,2024-03-29 04:57:49
user5316721577102,Cool ,,2024-04-10 04:02:29
butirandebu391,waow.... beautiful,,2024-03-22 09:23:51
youfunctionyou,Awesome ,,2024-03-17 22:40:00
rajesnaiggar05,wow amazing ,,2024-03-11 11:15:37
pwbmadusankakamal,wow beautiful ,,2024-03-31 06:02:46
ingdri303, beautiful,,2024-03-26 00:11:19
moseschishala602,"Lord our God, how I thank U 4 your sacrificial & unconditional Love 4 Me your Holy Templ from the East!",,2024-03-30 03:43:29
kongkwan_1986,Amazing cool ,,2024-03-19 07:03:21
shannon.comenout,Sweet Amazing 3d ok,,2024-03-28 21:28:23
genyahassan3,l received,,2024-03-21 07:04:16
bombassbitch1966,So beautiful ,,2024-03-29 03:46:53
donnanorris36,Beautiful ❤️❤️,,2024-03-31 08:07:18
888universe8,pink☺️,,2024-03-26 18:10:37
milindatejanita,I love it ❤️❤️❤️❤️,,2024-03-25 04:20:15
ameerjuman781,Pink ,,2024-03-24 14:34:22
ajangelofernandez1,amen  i receive amen ,,2024-03-26 04:24:55
teckougeki,which A.I?,,2024-03-29 15:26:30
lyallwilliams,teach me yes,,2024-03-29 10:56:12
david.simmons7,very Butifull love it ❤️❤️❤️,,2024-03-25 18:30:51
francinebright5,my favorite color ❤️,,2024-03-26 22:55:15
jocelyngregorio09,yes nice so beautiful,,2024-03-22 07:21:50
geraldineyork4,bueatiful pink,,2024-04-26 22:32:39
o49356,Beautiful ,,2024-04-23 12:23:26
sofie5198,ooouuhh pinkie dragon ...my favourite colour ...magical,,2024-04-27 21:58:23
ladybidaangsaya,yes,,2024-04-27 05:44:27
krystynaodachowska,Super ,,2024-04-27 16:44:41
user405575555,"とても、きれいな姿ですね。
病気平癒＆金銭安泰＆家族円満❤️",,2024-03-10 00:56:23
hiryu457,ブルードラゴンは聞いたことがありますが、ピンクドラゴン綺麗ですね,,2024-03-08 12:02:59
lan5588,お金に困らない生活がしたいです,,2024-03-10 08:30:49
ren0929614g3,お金に困らない生活ができますように臨時収入が入ってきますように嬉しい連絡や出来事がありますように,,2024-03-07 02:26:14
user9804942522721,龍神様に巡り会えた事に感謝します,,2024-03-10 04:47:29
user4908787682800,ピンクドラゴン様皆が健康で過ごせますように御守りくださいよろしくお願いします,,2024-03-06 04:16:51
ak51878,,,2024-03-08 13:37:49
dyrrdb5lkf79,私が死ぬまで、お金に苦労しませんよう、ザックザックお金が貯まりますよう、よろしくお願いします｡,,2024-03-10 02:47:12
izunacs,"金運がアップして
臨時収入が入りますように",,2024-03-10 03:40:03
soramaruponsuke,☺️綺麗な龍,,2024-03-08 09:11:45
t.y7227,エグイ！綺麗ですね、こんな龍初めてみました。,,2024-03-08 16:39:03
lexuslx01,億万長者になれますように,,2024-03-05 04:59:11
user4137176288575,綺麗ですね皆んなが健康過ごせます様に,,2024-03-08 07:58:07
user9idqv2syn4,お金に困らない生活,,2024-03-08 12:55:04
bao.ngoc.le.truon,xin vía trúng đặc biệt,,2024-03-05 11:47:12
nobbu54,ピンク綺麗ですお金に困らない生活が出来ますように大金が舞い込んで来ますようにお願いします,,2024-03-08 03:10:43
nobbu54,ピンク綺麗ですお金に困らない生活が出来ますように大金が舞い込んで来ますようにお願いします,,2024-03-08 03:10:43
user9303790129287,ピンクドラゴン様たくさんたくさん受験勉強頑張った息子が志望校に合格しますように,,2024-03-06 12:19:24
tiulongn97,"xin vía trúng thưởng chương trình đôc đăc qower ngày mai, Xin cảm ơn",,2024-03-08 10:35:05
hanahana9265,ピンクの龍、美しいです,,2024-03-09 04:02:49
user4277025034209,ピンクドラゴン初め見ました。凄くきれいですね。有り難うございます,,2024-03-05 06:21:27
kowichirowmukai,あまりにも、美しいのと、ビジュアルを見た事がないから,,2024-03-05 14:07:10
kn44794,ありがとうございます。宝くじ一等当選出来るよう､宜しくお願いします,,2024-03-10 03:25:32
meomap19955,Bé rồng màu hồng của t lì quá. 40t rùi còn chưa chịu ra,,2024-03-11 06:52:04
uinna.chan,"✨ピンクドラゴン✨
✨良い事ありそう✨
ありがとうございます",,2024-03-08 11:42:19
sakie2315,ピンクの、龍を見た事ないよ,,2024-03-07 21:24:48
user87639595293814,ピンク龍神様旦那さんの仕事が沢山決まります様にお願いします‍♀️,,2024-03-05 00:03:46
zr250abaliusw,この動画欲しい…待ち受けにしたい。ピンク可愛い,,2024-03-08 16:06:26
user005120343,로또 1등 당첨되게해주세요,,2024-03-09 23:23:53
kg0707sky52220,はるかと浩二幸運恵まれる,,2024-03-05 12:10:05
kamenrider.d,鳥山明先生を蘇らせて下さい。,,2024-03-08 04:16:07
thuynam40,"T đang có 1 bé rồng hồng ở trong bụng, ai xin vía hông ",,2024-03-09 23:55:34
user2074229524659,ピンクのドラゴン最高です・ありがとうございます,,2024-03-07 16:33:20
user8852752392379,ピンクドラゴン素敵 色からして良いこと有りそうですね 開運上昇お願い致します,,2024-03-07 11:29:18
ituki322,素晴らしいです,,2024-03-08 06:43:19
fujinami00,体調が良くなりますように,,2024-03-08 04:21:41
yukiko745,4/1から再就職できます。あと2ヶ月何とか乗り越えられますようにお願いします,,2024-03-08 02:29:39
user2793119191532,みんなが幸せ,,2024-03-08 08:29:57
emperor.kazusan,いつもありがとうございます！,,2024-03-07 00:09:24
kim10930,용의기운잘받아갑니다,,2024-03-06 11:52:22
user2826086654154,ピンクドラゴン様前向きに前進自分自身沢山頑張れますようにお守り下さい,,2024-03-04 23:48:08
user9102320635273,凄く綺麗見いってしまった,,2024-03-10 01:13:40
user61337823546907,"와~~~~~~~ 대박 찐으로 멋있넼
나도 청룡의 기운받아 스피또 1등 . . 로또1등 되자!!!!!!!!!!!!
같이 됩시다~~~~""""""""""""",,2024-03-07 03:28:48
user6038480582485,저는월요일에농협본점가요,,2024-03-09 03:23:48
user70388534,ピンクの龍神様ありがとうございます。金運アップをお願いします。,,2024-03-08 11:37:56
user526297455168,ちょカッコいい,,2024-03-07 23:38:36
user6nlokk7571,내가좋앟ㅏ는~핑크여신옹^^,,2024-03-08 00:15:57
user3416875618544,仕事が楽になります様に。,,2024-03-03 22:34:00
user0v1wq2d256,有り難うございます感謝します,,2024-03-06 21:07:39
30640186297,億万長者になれますように,,2024-03-08 18:12:29
user24247171517831,Xin vía nhận lộc,,2024-03-06 16:03:38
user5503340437351,健康と！10億円よろしくお願いいたします。にゅ。,,2024-03-10 04:02:34
masataka1203,美しい,,2024-03-09 02:20:16
tomo103009,わぁーステキ,,2024-03-08 06:34:29
user595369540399,宝くじ高額当選しますように,,2024-03-10 00:24:47
shodaimimura,ゆいちゃんと付き合うことが出来るように又結婚に繋がるように,,2024-03-06 14:47:26
korozo_games,自分、皆んなに幸あれ。　何事もうまく行く日々になりますように。,,2024-03-10 00:13:57
user12662092970622,ピンクの龍なんか、見たことない。お金困らない、生活したいです。お願いします。30万円欲しいです。,,2024-03-08 03:05:55
viethoang231292,nam mô a Di đà phat con xin vía tài lộc ạ,,2024-03-09 03:28:32
usercbs4ahl6cx,凄く綺麗なドラゴン良い出来事が起こります様に,,2024-03-08 18:31:10
user291182737,대박나게해주세요,,2024-03-09 00:44:29
user834425305160,美しい!,,2024-03-07 06:17:22
user32810291448758,宝くじ当たります様に,,2024-03-08 08:56:24
user2472224943141,病気に負けず強くなれますように家族円満で心配不安のない生活をしていけますように,,2024-03-08 21:22:28
lucky_898988,สาธุๆๆๆๆค่ะมั่งคั่งรํ่ารวยค่ะ❤❤❤❤❤❤,,2024-03-06 23:52:23
dt123456780,Xin vía phát tài phát Lộc khách mua bánh âm âm,,2024-03-10 02:50:44
user8835858160229,"로또 1등당첨되고싶어요,",,2024-03-09 03:19:26
puapuamelia,凄く綺麗な春の龍✨カッコいい✨,,2024-03-08 14:15:48
1350dandy,春のピンクは素敵だね(^_-)-☆,,2024-03-03 05:09:24
user7182078822917,良い年であります様に!!,,2024-03-08 08:12:09
dypv3yx7d3k2,家族が　健康で　ありますように　お願いします⤵️ね‼️,,2024-03-09 14:57:48
duonglinh1116,xin via tai loc tien bac may man,,2024-03-09 23:30:05
kimhyunseok05,나도 로또 3등만해주세요,,2024-03-09 00:18:12
ayapon19,臨時収入が入りますように,,2024-03-05 05:02:37
_datle85,Con thành tâm xin vía tài lộc và may mắn ạ,,2024-03-05 01:12:26
zjkkjz,Tuổi rồng khổ lắm ai ơi ,,2024-03-11 13:18:38
user788299875458,お金が入りますようにお願いします,,2024-03-09 02:05:32
toukun815,ピンクドランさま ありがとうございます）,,2024-03-06 14:32:18
user93u8jfhi8r,ピンクドラゴン様宝くじ一等当たりますように,,2024-03-06 12:40:00
ai071018,綺麗,,2024-03-12 10:40:22
o5_aoi.814,良い事ありますように,,2024-03-08 13:24:18
57vanle,mong là xem xong mính sẽ phát tài,,2024-03-03 03:24:58
user7585732744318,病気が治りますように臨時収入がありますように,,2024-03-12 13:23:31
user3853800624322,สวยสาธุค่ะ,,2024-03-05 10:02:25
skirin1,ピンク龍神様,,2024-03-09 03:14:58
user86578699024384,待ち受けにするにはどうしたらいいですか？,,2024-03-08 02:54:33
user1154168018601,病気平癒しますよう。,,2024-03-08 08:13:02
yulin6464,กราบสาธุค่ะ,,2024-03-08 00:06:54
user4281520058600,綺麗で素敵ですね。お金に困らない生活をお願いします。,,2024-03-10 03:21:41
user3619813665513,ピンクドラゴン様本業、石関係の仕事が少しでも入りますようにお願いします❤️,,2024-03-06 10:46:38
yuuki3842,有難う️巡り合わせに感謝です,,2024-03-06 18:42:00
kazuhiro1283,感謝しますみんなが幸せになれますように!,,2024-03-05 22:23:28
thangnhaque61,thế gian hỡi kiếp tù đày . một mai đổi gió thời lại lên mây...,,2024-03-11 14:17:15
user9156683529361,ピンクドラゴン初めて見ました。感謝いたします,,2024-03-05 10:45:29
user21354439511362,宝くじ高額当選お願いします,,2024-03-08 13:51:54
azu76124,美しい✨✨✨,,2024-03-08 13:09:48
user3918255506626,感謝致します,,2024-03-06 12:40:55
user9434255650972,お金に困らないように、なれますように,,2024-03-08 08:45:52
chieyoshida5,凄くキレイなドラゴン様,,2024-03-07 03:40:32
masako9818,お金に困らない生活が送れますように,,2024-03-10 02:11:07
panita_2517,สวยมาก ขอให้เราเจอแต่ความโชคดี ตลอดไปน่ะ,,2024-03-10 00:40:47
yasuda74,ピンクドラゴン様ありがとうございます,,2024-03-06 13:04:30
dy6gey5bm47p,スゴー❣️綺麗なピンクですね,,2024-03-12 07:55:18
buan3004,สาธุๆๆขอให้ได้เงินทองหมดหนี้หมดสินในเร็ววัน,,2024-03-08 02:21:51
tranlong978,Nam mô a di Đà Phật,,2024-03-03 03:26:23
userbnj897l771,ピンクドラゴン初めて見た。宝くじ高額当選しますように。,,2024-03-03 06:21:56
user73222119541744,運気上昇お金入ってきますよう,,2024-03-10 02:11:39
user701707ta4b,สวยงดงามเหมือนมีพลังสาธุสาธุ,,2024-03-11 03:22:21
lovetrysandee,สวยจัง.. ขอพร พบเจอสิ่งที่ดี ทำให้ชีวิตมีพลัง,,2024-03-11 13:46:29
an.na.thor,สวย สดชื่น สาง่างามเห็นแล้วรู้สึกโชคดีแรง สาธุ,,2024-03-10 05:19:10
kowichirowmukai,ピンクドラゴン可愛い過ぎる♥♥♥♥♥♥,,2024-03-05 13:14:46
vnldo8,làm tặng mình con khỉ được ko .cảm ơn,,2024-03-19 06:54:38
pe_voi,xin vía đc sanh con gái tuổi rồng,,2024-03-10 02:15:44
quocthien9x,Xin vía bé gái tuổi thìn năm nay ,,2024-03-09 04:37:06
iiotoko597,自分が望んだ事は何でも叶う、大きな力をもちたいです。,,2024-03-11 11:48:57
iiotoko597,自分が望んだ事は何でも叶う、大きな力をもちたいです。,,2024-03-11 11:48:57
dyogfavxtnz5,Da con thành tâm xin vía bé trai khỏe mạnh bình an chào đời ạ ,,2024-03-10 03:01:49
tamtinhlang34,2 tháng nữa là bé rồng đuc của mẹ ra với mẹ rồi mong gặp con từng ngày,,2024-03-11 02:28:43
user6717358346380,好漂亮的粉龙！ ,,2024-03-09 05:06:52
2177535862,栩栩如生 好美喔。接。感恩,,2024-03-09 02:18:04
joe38111,好美喔,,2024-03-09 20:30:32
2160734123shien,接收感恩,,2024-03-08 11:00:47
user2720944134085,부동사처분도와주소서,,2024-03-20 03:06:22
thuzar0691,တရားနဂုတ်,,2024-03-24 05:39:51
user12578763673802,기운받자,,2024-03-21 07:41:23
yoshiki1740,お金が舞い込んで来ますように。,,2024-04-12 06:46:36
thantaiden2024,Moti à bạn ,,2024-04-14 13:31:40
tuyt.cc3,thật tuyệt vời,,2024-04-11 12:22:33
user8152360730812,яка краса!!!!,,2024-04-22 16:12:56
__almagul_,Аминь,,2024-04-21 05:32:39
quang_saigon, Rồng cute quá!,,2024-04-19 12:09:40
meibercastro130,hecho está gracias gratitud dinero prosoeridada salud,,2024-04-25 03:53:16
user5521186378004,こんばんはー瀧山あかねちゃんに金運アップと恋愛アップがかないます様にね高知県の丁野ふみかずです,,2024-04-13 12:03:02
tati5878,"waoo... Naga ny sungguh cantik,mau warna apa sja.selalu terlihat ...❤",,2024-04-21 04:14:29
user79861449345582,استقبل,,2024-04-23 15:32:11
nedime.slr,evet 777❤️,,2024-04-23 21:55:55
elenaviktortsoy,дракончик очень красивый,,2024-03-29 16:18:15
user8163628073996,接了，感恩～,,2024-04-20 06:17:34
lian.limes,lindo lindo,,2024-03-19 18:15:24
user1932202044300,這也太美了吧。接收,,2024-04-22 14:34:39
petr_valiushko,ДРАКОНЧИК. ЖДУ. УДАЧУ.,,2024-04-02 11:37:29
user8355097582951,Какая красота,,2024-03-29 10:13:54
myaubellezaisa,Precioso dragón con humildad te envió un ,,2024-04-22 05:07:54
