nickname,content,ip_location,create_date_time,Avatar,Name,Likes,Comment,Date
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18037422381ce018f97cd1e1f53e75c0~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=w8RB9mY1uxXy%2Bvs%2FUt%2FoBGGdDIc%3D,tcm_chinese.medicine,0.0,@maryblooo,2022-07-17 21:33:44
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/cb90a107391c4fbd6b9a1653faace591~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=pVLRIZtPzvcooVK3SyR%2FwjpgWSQ%3D,xie7231,0.0,you are the boss ,2024-03-19 19:38:11
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0fbedca67f5d13137385eaf4768ea22a.jpg?lk3s=30310797&x-expires=1714370400&x-signature=4ecqd1nsSe5in5sPz8f326Jn6%2Bk%3D,usernotfoundce,1.0,@ibanskii_ce,2022-04-09 11:15:14
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335564846132953093~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=oPG5c44BGvZOTNnWAmhxJ2RCrD4%3D,rosavillaalba,0.0,,2024-04-27 06:24:34
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18037422381ce018f97cd1e1f53e75c0~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=w8RB9mY1uxXy%2Bvs%2FUt%2FoBGGdDIc%3D,tcm_chinese.medicine,0.0,@maryblooo,2022-07-17 21:33:44
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/cb90a107391c4fbd6b9a1653faace591~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=pVLRIZtPzvcooVK3SyR%2FwjpgWSQ%3D,xie7231,0.0,you are the boss ,2024-03-19 19:38:11
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0fbedca67f5d13137385eaf4768ea22a.jpg?lk3s=30310797&x-expires=1714370400&x-signature=4ecqd1nsSe5in5sPz8f326Jn6%2Bk%3D,usernotfoundce,1.0,@ibanskii_ce,2022-04-09 11:15:14
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335564846132953093~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=oPG5c44BGvZOTNnWAmhxJ2RCrD4%3D,rosavillaalba,0.0,,2024-04-27 06:24:34
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7329088183719231493~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=KA8CEVJRfgskGWbdVX2a0beTkQ0%3D,ambidextre.58,0.0,cet enfant dirige au moins 5000 élèves c''est lui le boss,2024-04-03 11:43:08
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/774cea2bfc9c981cdd4f873fd252154d~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=XlhuOupbwTttL0MnNEwuHlmrhgc%3D,romencecodjo,0.0,,2023-12-16 18:50:56
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7f30fb1b55bb3c1309458042321f0641~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=nx6Q6CPvix7T5%2FTobsRBL%2FImvqc%3D,abrasaxs,0.0,☯️,2024-01-23 06:04:49
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bb7cdb7efac35083c39be70715039d29~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=IdfkC8fgmNXqMa8oW5ykTKdTl80%3D,jxn.rbzy43,0.0,"@Mit Suki,",2023-12-10 07:23:26
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7f30fb1b55bb3c1309458042321f0641~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=nx6Q6CPvix7T5%2FTobsRBL%2FImvqc%3D,abrasaxs,0.0,,2024-01-23 06:04:43
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b6f22326d40e4bb4797f0a0242c55e86.jpg?lk3s=30310797&x-expires=1714370400&x-signature=jwLNDRO7X9E0e1ar0fPg63KI9mI%3D,popo9113,0.0,,2023-11-27 16:45:29
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/cd895aaad7ee34d66bb02babb5969a23~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=xnWvCnzHQAKXc3a8S5QOTbIfF4U%3D,...n.i.k.a...n,0.0,,2023-11-21 20:55:14
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,diop4475,0.0,,2023-11-05 00:58:25
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8a99e8ed298af50be0b71fd1d4cd9b6c.jpg?lk3s=30310797&x-expires=1714370400&x-signature=TZnfmH3lGuriyKLANRvxisggK1k%3D,rongqian4,0.0,,2024-03-27 11:24:07
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7315721255855292421~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=9Jw7YgyMInvBkBXU9zLvbtbT6Hk%3D,amin60571,0.0,,2024-01-13 00:31:47
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7c51ed539c873f75360cd24778d934db~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=yQrLRx7%2B%2FyxnNR1QbvsikPj%2BhaQ%3D,shelovebean_,0.0,@olivia graber,2023-05-07 15:11:19
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/72e3fcbb6c1e433a2d38f29247289f8f~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=ai2r3VZ0ru3zr47oEXuqtkOwVgo%3D,yehudamirocznik,0.0,@noaml99,2022-04-28 13:00:45
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f0559579792721653ccac6b056208d1f~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2Fima%2F6o02E0DkL8R7zPHGeGtEmM%3D,ssg5ss,1.0,@tanktolman_       ,2022-06-03 10:11:13
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353053865341616171~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=LgUSy5E0Ivh1cgO67Ioai4%2BPySk%3D,b00pus,0.0,New boss baby movie,2022-04-17 00:36:04
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af9ad90009a2c3c851d9c8b7770e55f7~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=76boKRXRRzgJ7BhXsW398dNIiS8%3D,mohamett_amin7,0.0,PLEASE FOLLOW ME,2022-04-08 09:19:52
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b8d0059279c5cedb6aee3d0449f8e5b8~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=10rQfBR04vN%2BKN4MKK0Jjs0Ixs4%3D,shatta_degeneral,0.0,Title,2022-04-07 10:26:59
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06e2cfc177cd308963febd513660abba~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=ZEILiLIinh9EK0g9rHrqpfPPmbo%3D,itss_wangoi,0.0,China everything is possible ,2022-04-05 16:16:37
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b1cdbc2c6d4d96e58245ff06418bc92~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=5P5ghZvVybHg81ZhOfVwyXLukuM%3D,emmanuelndango,0.0,j vois directement jetlé,2022-04-03 16:57:16
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,andywim85j,1.0,Cool,2023-02-01 02:41:57
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345608282792280110~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=4Dbo4lGhDypbetPcJMyyQkZUhbE%3D,joycebfndpu,1.0,Best,2023-01-18 07:45:32
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348679177672851498~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=wVdZVaTzDkssx1SJbfSW27JCSwc%3D,kungfucraze,1.0,,2022-11-22 10:17:42
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/bbe3aaf855f9cde30ce0ac60769d493f.jpg?lk3s=30310797&x-expires=1714370400&x-signature=V69qEg95cTtOesTJMPDrvOSMjtQ%3D,grumpik,1.0,LOL,2022-12-30 04:46:15
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,chinesekungfu1995,0.0,Wanna walk into my heart? You can try,2022-04-26 03:59:08
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c492751c848ee44e4790683ce9f21872~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=dCyzZXdtqORKdssnXOr5wjfFrSg%3D,hypeman_hero,0.0,this boy wei I go just blow am for eye ,2022-04-02 18:44:33
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352751819933630510~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=UVKW6duT8JSWbybhO7BhyLQSnfo%3D,shykesehart313,0.0,,2024-04-16 02:16:07
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/94d291f26a6cfd3d7410a82bef8101a4.jpg?lk3s=30310797&x-expires=1714370400&x-signature=CB%2F1O2u1rfQ%2FjHhppKwRsbteEgE%3D,alingmaliitnamakulit0,0.0,yall laffin at him try to throw a punch at him let see how he will he broke ure gadeymmm arms ,2022-04-02 08:19:40
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7e91832c49aead24d6d7cf88511d8cb~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2FoMbTf2MwIFnaLuuwzZquLBTvog%3D,morgassama71,0.0,,2022-04-02 01:15:29
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0d54ee3578fc84f67584075f199c692~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=M6EiLPxsjagJnLN6WgUUc9UinGM%3D,musogalatifu,0.0,️️,2022-04-07 12:51:09
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9eb3976c7328bff4daa6fb303ea13a1f~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=OeY1KYi0rLZmwMcOgLG7e98jieM%3D,userkimbi,0.0,I love chinese culture,2022-04-07 10:44:54
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9ffcdbc798a446da15b107864a34e8e0~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=knxkcV2%2B5ru7o33nnX%2BYVTmBikY%3D,kung.fu.panda97,0.0,Wow,2023-11-27 14:35:49
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/16f2bde91122972bab4b94aeb7714917~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=WxsxWtaEvTCTxnKEdIX%2FOPHfdL4%3D,vast.gvcpetitsamson033,0.0,"i hate china but i love kungfu
i can't do without their motivations
pls
what is the difference between
china and Kungfu
what am i not understanding ?",2022-04-06 09:44:09
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7077468929420951557~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=AG30660xChjr5IIkRwk7ndhxb4I%3D,johngabriel5458,0.0,vj emmy,2022-04-06 08:12:16
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e11d9f080de6bf16fca0bffe58f95c7b~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=2C5IF9ie%2BVcHNnVPhBBwQnjIcrw%3D,thunderstrike829,0.0,Good,2024-03-12 13:10:03
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,user8620450367413,0.0,,2022-04-04 16:57:34
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323283133206888453~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=4gCxCOo08toZeYRyeVqVrNgyZSo%3D,lanawhite698,0.0,can't be God for me none without within sky firmament forms form firmament without,2022-04-04 14:33:31
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323283133206888453~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=4gCxCOo08toZeYRyeVqVrNgyZSo%3D,lanawhite698,0.0, Words words whole world Words words ☁️bibles Bible doeth whole earth bibles Bible end,2022-04-04 14:32:40
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fe8d741721d1cfb4493873d07262f0b5.jpg?lk3s=30310797&x-expires=1714370400&x-signature=PoKxg%2B2Lz%2BFNb0mO92lxZqRKMGY%3D,warisgill47,1.0,wooooo,2022-04-02 15:23:08
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7f30fb1b55bb3c1309458042321f0641~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=nx6Q6CPvix7T5%2FTobsRBL%2FImvqc%3D,abrasaxs,0.0,️,2024-01-23 06:02:09
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/914f8da3519286d1a1d059bba379bc82~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qi4rgtdCUIGs%2B%2BqhUMjEN7FjEmI%3D,chinesehungfu,0.0,So cool,2024-01-12 07:36:51
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f5f6ad6c611b3fbee2c006cafc454b59~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=M4VaBwMODb%2Bnysnt1UADUb6m0N0%3D,blackjesus927,0.0,make all this people enter aso rock,2022-04-03 08:04:43
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ac7f6db852fd0fbcb97114c95776cd2c~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=2UaANTmtlRr2bjuD5qsNu15C0Y0%3D,wahab_abdoul,0.0,,2022-10-03 21:41:45
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,wallervpsteve27,0.0,それは素晴らしいだけではありません.,2022-06-04 07:12:47
